"","...1","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"910",44,45940,"13_E_3",2069.9,9.08,22.165,22.165,"GLU",21.73485,21.7564136363622
"911",45,45940,"13_E_3",2178.4,2.716,4.989,4.989,"PHE",4.55885,4.17896960227109
"912",46,45941,"5AA",1281,16.07,-0.557,-0.557,"ALA",-0.98715,-1.49932727272784
"913",47,45941,"5AA",1402.4,10.141,-0.313,-0.313,"VAL",-0.74315,-0.510689772727941
"914",48,45941,"5AA",1539.3,18.748,15.02,15.02,"NOR",14.58985,14.8541295454546
"915",49,45941,"5AA",2074.7,10.463,-2.395,-2.395,"GLU",-2.82515,-2.88880909091036
"916",50,45941,"5AA",2189.9,8.824,-3.903,-3.903,"PHE",-4.33315,-4.80147556818354
"917",51,45948,"5AA",1321.9,13.274,-0.567,-0.567,"ALA",-0.99715,-1.73065454545481
"918",52,45948,"5AA",1443.4,8.73,-0.402,-0.402,"VAL",-0.83215,-0.815723295455171
"919",53,45948,"5AA",1578.4,13.685,14.618,14.618,"NOR",14.18785,14.5070715909091
"920",54,45948,"5AA",2132.2,9.071,-1.84,-1.84,"GLU",-2.27015,-2.93036818181897
"921",55,45948,"5AA",2236.3,8.33,-3.252,-3.252,"PHE",-3.68215,-4.76959176136507
"922",56,45952,"5AA",1351,13.742,-0.055,-0.055,"ALA",-0.48515,-1.34512727272739
"923",57,45952,"5AA",1472.2,8.915,0.026,0.026,"VAL",-0.40415,-0.511171022727777
"924",58,45952,"5AA",1605.1,14.525,14.573,14.573,"NOR",14.14285,14.4934670454545
"925",59,45952,"5AA",2165.9,9.485,-1.15,-1.15,"GLU",-1.58015,-2.58125909090981
"926",60,45952,"5AA",2265.1,8.388,-3.018,-3.018,"PHE",-3.44815,-4.88937244318269
"927",61,45953,"5AA",1363.5,14.267,-0.481,-0.481,"ALA",-0.91115,-1.8027454545456
"928",62,45953,"5AA",1484.3,9.31,-0.223,-0.223,"VAL",-0.65315,-0.791032954545985
"929",63,45953,"5AA",1617.5,15.302,14.381,14.381,"NOR",13.95085,14.3093159090908
"930",64,45953,"5AA",2180.1,9.977,-2.139,-2.139,"GLU",-2.56915,-3.6554818181824
"931",65,45953,"5AA",2277.5,9.839,-3.403,-3.403,"PHE",-3.83315,-5.36281761363732
"932",1,45954,"5AA",1280.3,28.811,-0.787,-0.787,"ALA",-1.21715,-1.52318693181898
"933",2,45954,"5AA",1401.3,19.22,-0.821,-0.821,"VAL",-1.25115,-0.729044886364011
"934",3,45954,"5AA",1538.7,31.975,14.693,14.693,"NOR",14.26285,14.4707883522726
"935",4,45954,"5AA",2073.9,15.786,-3.514,-3.514,"GLU",-3.94415,-3.04064119318382
"936",5,45954,"5AA",2189.5,15.222,-4.798,-4.798,"PHE",-5.22815,-4.82346477272786
"937",6,45955,"5AA",1280.8,27.885,-0.888,-0.888,"ALA",-1.31815,-1.68092159091002
"938",7,45955,"5AA",1401.8,18.971,-0.766,-0.766,"VAL",-1.19615,-0.727069318181914
"939",8,45955,"5AA",1539.1,32.702,14.579,14.579,"NOR",14.14885,14.3382301136363
"940",9,45955,"5AA",2074.5,16.323,-3.334,-3.334,"GLU",-3.76415,-2.96754715909321
"941",10,45955,"5AA",2189.9,15.488,-5.057,-5.057,"PHE",-5.48715,-5.1943886363644
"942",11,45956,"5AA",1281,26.659,-1.02,-1.02,"ALA",-1.45015,-1.8696562500006
"943",12,45956,"5AA",1402.2,17.987,-0.787,-0.787,"VAL",-1.21715,-0.801093750000272
"944",13,45956,"5AA",1539.5,30.854,14.593,14.593,"NOR",14.16285,14.3336718749999
"945",14,45956,"5AA",2074.7,15.889,-3.452,-3.452,"GLU",-3.88215,-3.19245312500169
"946",15,45956,"5AA",2190.1,15.189,-4.929,-4.929,"PHE",-5.35915,-5.17831250000095
"947",16,45957,"95_K_2",1278,16.958,22.374,22.374,"ALA",21.94385,21.4676090909084
"948",17,45957,"95_K_2",1399.7,7.908,21.565,21.565,"VAL",21.13485,21.4978818181814
"949",18,45957,"95_K_2",1527.4,6.113,12.717,12.717,"NOR",12.28685,12.4391136363636
"950",19,45957,"95_K_2",2064.5,8.8,21.172,21.172,"GLU",20.74185,21.3246409090889
"951",20,45957,"95_K_2",2175.7,3.069,4.178,4.178,"PHE",3.74785,3.81676363636341
"952",21,45958,"95_K_2",1277.6,15.277,21.926,21.926,"ALA",21.49585,20.9628744318173
"953",22,45958,"95_K_2",1399.5,7.839,19.992,19.992,"VAL",19.56185,19.8718573863635
"954",23,45958,"95_K_2",1527.2,5.646,12.99,12.99,"NOR",12.55985,12.6935553977272
"955",24,45958,"95_K_2",2064.1,8.191,20.877,20.877,"GLU",20.44685,20.9227349431795
"956",25,45958,"95_K_2",2175.5,2.796,3.814,3.814,"PHE",3.38385,3.34083977272686
"957",26,45959,"95_K_2",1277.6,14.938,22.285,22.285,"ALA",21.85485,21.2651397727268
"958",27,45959,"95_K_2",1399.5,8.359,19.352,19.352,"VAL",18.92185,19.1788329545451
"959",28,45959,"95_K_2",1527,5.415,13.305,13.305,"NOR",12.87485,12.9899971590908
"960",29,45959,"95_K_2",2063.9,8.128,20.407,20.407,"GLU",19.97685,20.345828977271
"961",30,45959,"95_K_2",2175.5,2.673,3.456,3.456,"PHE",3.02585,2.87091590909031
"962",31,45960,"95_E_2",1281.6,20.402,22.844,22.844,"ALA",22.41385,21.7674051136357
"963",32,45960,"95_E_2",1402.4,12.017,17.31,17.31,"VAL",16.87985,17.0838085227272
"964",33,45960,"95_E_2",1527,7.591,14.275,14.275,"NOR",13.84485,13.9414389204546
"965",34,45960,"95_E_2",2071.2,11.527,22.518,22.518,"GLU",22.08785,22.3499230113617
"966",35,45960,"95_E_2",2176.9,2.6,4.113,4.113,"PHE",3.68285,3.41599204545377
"967",36,45961,"95_E_2",1281.6,18.808,23.739,23.739,"ALA",23.30885,22.6056704545447
"968",37,45961,"95_E_2",1402.6,10.825,16.778,16.778,"VAL",16.34785,16.4987840909088
"969",38,45961,"95_E_2",1527.2,4.467,15.752,15.752,"NOR",15.32185,15.3998806818182
"970",39,45961,"95_E_2",2071.2,11.193,22.844,22.844,"GLU",22.41385,22.5690170454532
"971",40,45961,"95_E_2",2176.9,2.526,5.442,5.442,"PHE",5.01185,4.63306818181813
"972",41,45962,"95_E_2",1282.6,19.042,24.407,24.407,"ALA",23.97685,23.2169357954541
"973",42,45962,"95_E_2",1403.6,10.554,16.84,16.84,"VAL",16.40985,16.5077596590909
"974",43,45962,"95_E_2",1528,4.756,16.484,16.484,"NOR",16.05385,16.1133224431818
"975",44,45962,"95_E_2",2072.4,11.414,22.996,22.996,"GLU",22.56585,22.6141110795438
"976",45,45962,"95_E_2",2178,2.596,7.168,7.168,"PHE",6.73785,6.24714431818158
"977",46,45963,"5AA",1283.1,21.89,-0.132,-0.132,"ALA",-0.56215,-1.37879886363693
"978",47,45963,"5AA",1404.1,14.203,-0.015,-0.015,"VAL",-0.44515,-0.400264772727411
"979",48,45963,"5AA",1541.6,25.424,15.299,15.299,"NOR",14.86885,14.9097642045454
"980",49,45963,"5AA",2078.5,12.888,-2.581,-2.581,"GLU",-3.01115,-3.06979488636561
"981",50,45963,"5AA",2193,12.105,-3.894,-3.894,"PHE",-4.32415,-4.92677954545497
"982",51,45964,"95_E_3",1280.1,11.058,24.873,24.873,"ALA",24.44285,23.569466477272
"983",52,45964,"95_E_3",1401.8,5.994,16.054,16.054,"VAL",15.62385,15.6157107954542
"984",53,45964,"95_E_3",1528.6,5.649,14.039,14.039,"NOR",13.60885,13.6312059659091
"985",54,45964,"95_E_3",2068.7,6.364,24.159,24.159,"GLU",23.72885,23.5632991477259
"986",55,45964,"95_E_3",2177.2,1.412,8.96,8.96,"PHE",8.52985,7.81529659090848
"987",56,45965,"95_E_3",1284.3,10.609,25.338,25.338,"ALA",24.90785,23.9777318181815
"988",57,45965,"95_E_3",1405.9,8.511,14.602,14.602,"VAL",14.17185,14.1106863636363
"989",58,45965,"95_E_3",1533.2,3.417,18.337,18.337,"NOR",17.90685,17.9106477272727
"990",59,45965,"95_E_3",2075.2,5.953,24.094,24.094,"GLU",23.66385,23.3913931818165
"991",60,45965,"95_E_3",2183,1.313,10.695,10.695,"PHE",10.26485,9.43837272727285
"992",61,45966,"95_E_3",1290.2,10.612,25.264,25.264,"ALA",24.83385,23.8469971590904
"993",62,45966,"95_E_3",1412,2.613,20.54,20.54,"VAL",20.10985,19.995661931818
"994",63,45966,"95_E_3",1539.7,3.348,17.63,17.63,"NOR",17.19985,17.1850894886363
"995",64,45966,"95_E_3",2084.1,5.94,22.854,22.854,"GLU",22.42385,22.044487215908
"996",65,45966,"95_E_3",2189.7,1.313,8.76,8.76,"PHE",8.32985,7.3914488636363
"997",66,45967,"13_W_3",1298.1,16.028,23.637,23.637,"ALA",23.20685,22.1632624999994
"998",67,45967,"13_W_3",1419.7,9.316,15.415,15.415,"VAL",14.98485,14.8176375000001
"999",68,45967,"13_W_3",1547.6,6.019,16.253,16.253,"NOR",15.82285,15.78953125
"1000",69,45967,"13_W_3",2098.6,10.251,24.107,24.107,"GLU",23.67685,23.1905812499986
"1001",70,45967,"13_W_3",2198.5,2.176,6.791,6.791,"PHE",6.36085,5.31052499999975
"1002",71,45968,"13_W_3",1305.6,16.298,23.571,23.571,"ALA",23.14085,22.0405278409088
"1003",72,45968,"13_W_3",1427.5,9.337,16.08,16.08,"VAL",15.64985,15.4296130681817
"1004",73,45968,"13_W_3",1555.4,8.282,14.145,14.145,"NOR",13.71485,13.6629730113637
"1005",74,45968,"13_W_3",2109.9,10.452,23.929,23.929,"GLU",23.49885,22.9056752840892
"1006",75,45968,"13_W_3",2208.1,2.209,7.961,7.961,"PHE",7.53085,6.3686011363632
"1007",76,45969,"13_W_3",1317.7,16.084,23.708,23.708,"ALA",23.27785,22.1207931818178
"1008",77,45969,"13_W_3",1439.6,9.145,15.9,15.9,"VAL",15.46985,15.1965886363638
"1009",78,45969,"13_W_3",1566.5,7.358,14.086,14.086,"NOR",13.65585,13.5854147727273
"1010",79,45969,"13_W_3",2125.1,10.035,23.926,23.926,"GLU",23.49585,22.7957693181808
"1011",80,45969,"13_W_3",2221,2.121,7.695,7.695,"PHE",7.26485,5.99067727272756
"1012",81,45970,"5AA",1329.9,22.026,0.393,0.393,"ALA",-0.03715,-1.25094147727326
"1013",82,45970,"5AA",1451.1,14.389,0.44,0.44,"VAL",0.00984999999999997,-0.316435795454551
"1014",83,45970,"5AA",1586.1,20.387,15.219,15.219,"NOR",14.78885,14.6998565340909
"1015",84,45970,"5AA",2143.5,13.357,-1.497,-1.497,"GLU",-1.92715,-2.73413664772862
"1016",85,45970,"5AA",2246.8,12.434,-2.735,-2.735,"PHE",-3.16515,-4.55124659090899
"1017",86,45971,"13_W_2",1345.5,19.709,22.665,22.665,"ALA",22.23485,20.9643238636362
"1018",87,45971,"13_W_2",1467.2,13.689,15.122,15.122,"VAL",14.69185,14.3125397727271
"1019",88,45971,"13_W_2",1592.8,10.321,15.472,15.472,"NOR",15.04185,14.9342982954546
"1020",89,45971,"13_W_2",2157.9,10.876,23.982,23.982,"GLU",23.55185,22.637957386362
"1021",90,45971,"13_W_2",2249.7,2.739,7.692,7.692,"PHE",7.26185,5.76382954545447
"1022",91,45972,"13_W_2",1356.6,19.339,23.887,23.887,"ALA",23.45685,22.1295892045451
"1023",92,45972,"13_W_2",1478.3,13.921,15.107,15.107,"VAL",14.67685,14.2445153409092
"1024",93,45972,"13_W_2",1603.2,10.137,15.418,15.418,"NOR",14.98785,14.8617400568182
"1025",94,45972,"13_W_2",2170.7,10.475,24.751,24.751,"GLU",24.32085,23.3000514204535
"1026",95,45972,"13_W_2",2261.2,2.588,6.833,6.833,"PHE",6.40285,4.79290568181883
"1027",96,45973,"13_W_2",1373.3,17.4,23.882,23.882,"ALA",23.45185,22.0678545454541
"1028",97,45973,"13_W_2",1494.8,14.069,14.634,14.634,"VAL",14.20385,13.7184909090908
"1029",98,45973,"13_W_2",1619.8,9.838,15.283,15.283,"NOR",14.85285,14.7081818181819
"1030",99,45973,"13_W_2",2189.5,12.637,19.208,19.208,"GLU",18.77785,17.6501454545441
"1031",100,45973,"13_W_2",2278.1,3.985,9.691,9.691,"PHE",9.26085,7.53898181818228
"1032",101,45974,"5AA",1386.9,21.709,0.22,0.22,"ALA",-0.21015,-1.65088011363649
"1033",102,45974,"5AA",1507.5,17.054,0.166,0.166,"VAL",-0.26415,-0.802533522727072
"1034",103,45974,"5AA",1641.9,20.718,15.016,15.016,"NOR",14.58585,14.4226235795455
"1035",104,45974,"5AA",2206.2,13.131,-1.242,-1.242,"GLU",-1.67215,-2.90676051136436
"1036",105,45974,"5AA",2301.3,11.846,-2.602,-2.602,"PHE",-3.03215,-4.86594204545427
"1037",106,45975,"5AA",1400.9,22.459,0.012,0.012,"ALA",-0.41815,-1.91561477272753
"1038",107,45975,"5AA",1521.3,14.065,0.108,0.108,"VAL",-0.32215,-0.91355795454543
"1039",108,45975,"5AA",1657,21.045,14.832,14.832,"NOR",14.40185,14.2200653409092
"1040",109,45975,"5AA",2221,13.338,-1.611,-1.611,"GLU",-2.04115,-3.38266647727376
"1041",110,45975,"5AA",2314.3,14.038,-3.112,-3.112,"PHE",-3.54215,-5.48786590909082
"1042",1,46457,"5AA",1279.1,30.496,-0.523,-0.523,"ALA",-0.95315,-1.55499772727256
"1043",2,46457,"5AA",1399.5,19.087,-0.623,-0.623,"VAL",-1.05315,-0.740057670454316
"1044",3,46457,"5AA",1537.2,33.805,14.667,14.667,"NOR",14.23685,14.2569599431832
"1045",4,46457,"5AA",2074.3,18.215,-3.177,-3.177,"GLU",-3.60715,-3.09954943181882
"1046",5,46457,"5AA",2188.6,16.967,-4.922,-4.922,"PHE",-5.35215,-5.1310468750011
"1047",6,46458,"5AA",1281.2,28.686,-0.9,-0.9,"ALA",-1.33015,-1.91618636363624
"1048",7,46458,"5AA",1401.8,17.907,-0.741,-0.741,"VAL",-1.17115,-0.847646022727106
"1049",8,46458,"5AA",1539.7,32.529,14.587,14.587,"NOR",14.15685,14.2496596590923
"1050",9,46458,"5AA",2076.2,17.645,-3.084,-3.084,"GLU",-3.51415,-3.05569659090963
"1051",10,46458,"5AA",2190.5,16.306,-4.959,-4.959,"PHE",-5.38915,-5.23178125000107
"1052",11,46459,"5AA",1281.2,27.499,-1.063,-1.063,"ALA",-1.49315,-2.06337499999981
"1053",12,46459,"5AA",1401.8,16.976,-0.924,-0.924,"VAL",-1.35415,-1.02023437499984
"1054",13,46459,"5AA",1539.5,30.894,14.527,14.527,"NOR",14.09685,14.2623593750013
"1055",14,46459,"5AA",2076,17.395,-3.422,-3.422,"GLU",-3.85215,-3.44284375000044
"1056",15,46459,"5AA",2190.3,15.914,-4.961,-4.961,"PHE",-5.39115,-5.29751562500104
"1057",16,46460,"89_W_2",1280.5,21.622,23.884,23.884,"ALA",23.45385,22.8994363636365
"1058",17,46460,"89_W_2",1400.9,8.001,19.859,19.859,"VAL",19.42885,19.7731772727274
"1059",18,46460,"89_W_2",1525.9,5.375,13.553,13.553,"NOR",13.12285,13.3610590909103
"1060",19,46460,"89_W_2",2069.1,11.767,22.606,22.606,"GLU",22.17585,22.5360090909083
"1061",20,46460,"89_W_2",2175.3,3.019,3.63,3.63,"PHE",3.19985,3.22974999999899
"1062",21,46461,"89_W_2",1280.5,20.174,23.415,23.415,"ALA",22.98485,22.4462477272729
"1063",22,46461,"89_W_2",1401.3,8.364,18.732,18.732,"VAL",18.30185,18.6565889204547
"1064",23,46461,"89_W_2",1526.3,7.223,13.45,13.45,"NOR",13.01985,13.3307588068194
"1065",24,46461,"89_W_2",2070.1,11.908,22.597,22.597,"GLU",22.16685,22.4778619318175
"1066",25,46461,"89_W_2",2175.1,2.764,4.646,4.646,"PHE",4.21585,4.18201562499903
"1067",26,46462,"89_W_2",1281,18.801,23.547,23.547,"ALA",23.11685,22.5940590909093
"1068",27,46462,"89_W_2",1401.6,9.542,17.162,17.162,"VAL",16.73185,17.097000568182
"1069",28,46462,"89_W_2",1526.5,4.481,13.521,13.521,"NOR",13.09085,13.4744585227284
"1070",29,46462,"89_W_2",2069.1,10.676,23.104,23.104,"GLU",22.67385,22.9357147727267
"1071",30,46462,"89_W_2",2175.1,2.29,3.298,3.298,"PHE",2.86785,2.77028124999906
"1072",31,46463,"89_E_3",1285.4,25.144,22.996,22.996,"ALA",22.56585,22.0588704545456
"1073",32,46463,"89_E_3",1406.4,14.616,16.139,16.139,"VAL",15.70885,16.0844122159092
"1074",33,46463,"89_E_3",1528.8,8.694,13.172,13.172,"NOR",12.74185,13.1981582386374
"1075",34,46463,"89_E_3",2078.5,15.73,22.475,22.475,"GLU",22.04485,22.2575676136359
"1076",35,46463,"89_E_3",2179,3.129,0.997,0.997,"PHE",0.56685,0.405546874999092
"1077",36,46464,"89_E_3",1285.4,23.129,23.301,23.301,"ALA",22.87085,22.379681818182
"1078",37,46464,"89_E_3",1406.4,14.875,15.673,15.673,"VAL",15.24285,15.6288238636365
"1079",38,46464,"89_E_3",1528.8,8.62,13.575,13.575,"NOR",13.14485,13.6738579545465
"1080",39,46464,"89_E_3",2078.1,15.116,23.338,23.338,"GLU",22.90785,23.0714204545451
"1081",40,46464,"89_E_3",2178.8,2.948,3.76,3.76,"PHE",3.32985,3.10481249999912
"1082",41,46465,"89_E_3",1285.4,22.802,24.086,24.086,"ALA",23.65585,23.1804931818183
"1083",42,46465,"89_E_3",1406.6,13.232,15.93,15.93,"VAL",15.49985,15.8962355113638
"1084",43,46465,"89_E_3",1528.8,4.816,16.527,16.527,"NOR",16.09685,16.6985576704555
"1085",44,46465,"89_E_3",2078.5,15.03,23.724,23.724,"GLU",23.29385,23.4082732954543
"1086",45,46465,"89_E_3",2178.8,3.034,4.71,4.71,"PHE",4.27985,3.99107812499916
"1087",46,46466,"5AA",1280.3,20.906,0.249,0.249,"ALA",-0.18115,-0.640695454545364
"1088",47,46466,"5AA",1400.9,12.6,0.153,0.153,"VAL",-0.27715,0.129647159091029
"1089",48,46466,"5AA",1539.1,24.517,15.35,15.35,"NOR",14.91985,15.5942573863646
"1090",49,46466,"5AA",2076,14.245,-1.997,-1.997,"GLU",-2.42715,-2.361873863637
"1091",50,46466,"5AA",2190.1,12.392,-3.281,-3.281,"PHE",-3.71115,-4.06365625000081
"1092",51,46467,"89_K_2",1283.9,19.883,24.88,24.88,"ALA",24.44985,24.0061159090911
"1093",52,46467,"89_K_2",1375.4,77.533,7.276,7.276,"VAL",6.84585,7.2630588068183
"1094",53,46467,"89_K_2",1529,5.681,16.53,16.53,"NOR",16.09985,16.8469571022736
"1095",54,46467,"89_K_2",2075.2,12.934,23.165,23.165,"GLU",22.73485,22.7509789772722
"1096",55,46467,"89_K_2",2177.6,2.711,6.775,6.775,"PHE",6.34485,5.92860937499922
"1097",56,46468,"89_K_2",1283.5,20.343,24.58,24.58,"ALA",24.14985,23.7219272727274
"1098",57,46468,"89_K_2",1404.3,10.151,15.797,15.797,"VAL",15.36685,15.7944704545456
"1099",58,46468,"89_K_2",1528.6,8.519,14.06,14.06,"NOR",13.62985,14.4496568181826
"1100",59,46468,"89_K_2",2077.9,12.905,23.381,23.381,"GLU",22.95085,22.9178318181814
"1101",60,46468,"89_K_2",2181.5,2.674,8.442,8.442,"PHE",8.01185,7.53187499999926
"1102",61,46469,"89_K_2",1284.5,19.973,24.683,24.683,"ALA",24.25285,23.8407386363638
"1103",62,46469,"89_K_2",1405.1,10.332,15.831,15.831,"VAL",15.40085,15.8388821022728
"1104",63,46469,"89_K_2",1529.7,8.718,14.313,14.313,"NOR",13.88285,14.7753565340917
"1105",64,46469,"89_K_2",2076.2,12.623,23.392,23.392,"GLU",22.96185,22.8796846590906
"1106",65,46469,"89_K_2",2178.4,2.724,8.89,8.89,"PHE",8.45985,7.91614062499929
"1107",66,46470,"89_E_2",1285.6,20.46,24.698,24.698,"ALA",24.26785,23.8715500000001
"1108",67,46470,"89_E_2",1406.6,11.37,15.819,15.819,"VAL",15.38885,15.8372937500001
"1109",68,46470,"89_E_2",1530.3,8.381,13.97,13.97,"NOR",13.53985,14.5050562500007
"1110",69,46470,"89_E_2",2079.1,13.145,23.049,23.049,"GLU",22.61885,22.4875374999998
"1111",70,46470,"89_E_2",2180.5,2.778,6.484,6.484,"PHE",6.05385,5.44640624999932
"1112",71,46471,"89_E_2",1287.6,20.111,24.632,24.632,"ALA",24.20185,23.8213613636364
"1113",72,46471,"89_E_2",1409.1,11.635,16.528,16.528,"VAL",16.09785,16.5567053977274
"1114",73,46471,"89_E_2",1532.4,3.057,10.35,10.35,"NOR",9.91985,10.9577559659098
"1115",74,46471,"89_E_2",2082.1,12.881,23.058,23.058,"GLU",22.62785,22.4473903409085
"1116",75,46471,"89_E_2",2182.4,2.81,7.264,7.264,"PHE",6.83385,6.16267187499935
"1117",76,46472,"89_E_2",1290.2,19.316,24.242,24.242,"ALA",23.81185,23.4471727272729
"1118",77,46472,"89_E_2",1411.6,12.43,15.899,15.899,"VAL",15.46885,15.9381170454546
"1119",78,46472,"89_E_2",1535.1,8.863,14.098,14.098,"NOR",13.66785,14.7784556818188
"1120",79,46472,"89_E_2",2086.9,12.596,23.446,23.446,"GLU",23.01585,22.7862431818177
"1121",80,46472,"89_E_2",2186.1,2.636,7.321,7.321,"PHE",6.89085,6.15593749999939
"1122",81,46473,"5AA",1292.5,18.441,-0.444,-0.444,"ALA",-0.87415,-1.22301590909081
"1123",82,46473,"5AA",1413,11.102,-0.302,-0.302,"VAL",-0.73215,-0.252471306818103
"1124",83,46473,"5AA",1551.4,19.387,13.854,13.854,"NOR",13.42385,14.6071553977278
"1125",84,46473,"5AA",2095.2,12.209,-2.01,-2.01,"GLU",-2.44015,-2.71890397727311
"1126",85,46473,"5AA",2205.6,10.426,-3.403,-3.403,"PHE",-3.83315,-4.63179687500058
"1127",86,46477,"5AA",1328,17.325,-0.878,-0.878,"ALA",-1.30815,-1.59377045454531
"1128",87,46477,"5AA",1448.6,9.949,-0.766,-0.766,"VAL",-1.19615,-0.674824715909035
"1129",88,46477,"5AA",1584.4,14.658,13.245,13.245,"NOR",12.81485,14.288954261364
"1130",89,46477,"5AA",2142.9,10.618,-2.815,-2.815,"GLU",-3.24515,-3.7204926136368
"1131",90,46477,"5AA",2245.3,9.903,-3.865,-3.865,"PHE",-4.29515,-5.34873437500045
"1132",91,46478,"5AA",1339.5,15.068,-1.578,-1.578,"ALA",-2.00815,-2.27795909090899
"1133",92,46478,"5AA",1459.9,9.997,-1.386,-1.386,"VAL",-1.81615,-1.28441306818177
"1134",93,46478,"5AA",1594.7,15.003,13.019,13.019,"NOR",12.58885,14.1356539772735
"1135",94,46478,"5AA",2154.8,11.274,-1.94,-1.94,"GLU",-2.37015,-2.8946397727276
"1136",95,46478,"5AA",2255.5,9.512,-3.776,-3.776,"PHE",-4.20615,-5.32346875000042
"1137",1,46479,"5AA",1280.3,30.135,-0.834,-0.834,"ALA",-1.26415,-1.64215568181818
"1138",2,46479,"5AA",1400.9,18.989,-0.785,-0.785,"VAL",-1.21515,-0.74560511363659
"1139",3,46479,"5AA",1538.9,33.693,14.59,14.59,"NOR",14.15985,14.3071125000002
"1140",4,46479,"5AA",2075.6,18.161,-3.489,-3.489,"GLU",-3.91915,-3.36503494318222
"1141",5,46479,"5AA",2189.9,17.096,-4.925,-4.925,"PHE",-5.35515,-5.16935539772771
"1142",6,46480,"5AA",1280.3,29.335,-0.876,-0.876,"ALA",-1.30615,-1.68873409090911
"1143",7,46480,"5AA",1400.9,18.342,-0.728,-0.728,"VAL",-1.15815,-0.712630681818332
"1144",8,46480,"5AA",1539.1,33.465,14.629,14.629,"NOR",14.19885,14.3752750000002
"1145",9,46480,"5AA",2076,18.164,-3.011,-3.011,"GLU",-3.44115,-2.93750965909155
"1146",10,46480,"5AA",2190.1,16.786,-4.721,-4.721,"PHE",-5.15115,-5.03723238636435
"1147",11,46481,"5AA",1281,28.194,-1.107,-1.107,"ALA",-1.53715,-1.9243125
"1148",12,46481,"5AA",1401.3,17.439,-0.626,-0.626,"VAL",-1.05615,-0.634656250000073
"1149",13,46481,"5AA",1539.7,31.771,14.406,14.406,"NOR",13.97585,14.1814375000002
"1150",14,46481,"5AA",2076.6,17.765,-3.224,-3.224,"GLU",-3.65415,-3.20098437500043
"1151",15,46481,"5AA",2190.5,16.214,-4.607,-4.607,"PHE",-5.03715,-4.99510937500052
"1152",16,46482,"92_E_2",1280.3,21.442,24.407,24.407,"ALA",23.97685,23.5851090909091
"1153",17,46482,"92_E_2",1401.8,8.568,21.481,21.481,"VAL",21.05085,21.448318181818
"1154",18,46482,"92_E_2",1526.5,6.106,14.073,14.073,"NOR",13.64285,13.8776000000002
"1155",19,46482,"92_E_2",2072,14.111,23.854,23.854,"GLU",23.42385,23.8265409090902
"1156",20,46482,"92_E_2",2175.5,3.337,5.542,5.542,"PHE",5.11185,5.0820136363633
"1157",21,46483,"92_E_2",1280.5,19.722,23.89,23.89,"ALA",23.45985,23.0635306818182
"1158",22,46483,"92_E_2",1402.2,8.714,21.238,21.238,"VAL",20.80785,21.1812926136362
"1159",23,46483,"92_E_2",1527.2,7.669,14.389,14.389,"NOR",13.95885,14.2227625000002
"1160",24,46483,"92_E_2",2072,13.223,23.595,23.595,"GLU",23.16485,23.5170661931814
"1161",25,46483,"92_E_2",2175.9,3.074,4.115,4.115,"PHE",3.68485,3.58313664772667
"1162",26,46484,"92_E_2",1281.4,18.692,24.274,24.274,"ALA",23.84385,23.4429522727273
"1163",27,46484,"92_E_2",1403.2,10.376,18.679,18.679,"VAL",18.24885,18.5982670454545
"1164",28,46484,"92_E_2",1528,5.178,14.406,14.406,"NOR",13.97585,14.2689250000001
"1165",29,46484,"92_E_2",2073.3,13.117,23.412,23.412,"GLU",22.98185,23.283591477272
"1166",30,46484,"92_E_2",2176.7,2.764,3.062,3.062,"PHE",2.63185,2.45825965909049
"1167",31,46485,"89_W_3",1278.2,16.631,23.482,23.482,"ALA",23.05185,22.6463738636364
"1168",32,46485,"89_W_3",1399.3,10.044,16.4,16.4,"VAL",15.96985,16.2952414772727
"1169",33,46485,"89_W_3",1525.3,7.603,13.592,13.592,"NOR",13.16185,13.4840875000001
"1170",34,46485,"89_W_3",2066.6,9.923,23.857,23.857,"GLU",23.42685,23.6781167613632
"1171",35,46485,"89_W_3",2172.8,1.927,3.811,3.811,"PHE",3.38085,3.13538267045386
"1172",36,46486,"89_W_3",1279.5,15.208,24.158,24.158,"ALA",23.72785,23.3177954545455
"1173",37,46486,"89_W_3",1400.5,10.415,15.624,15.624,"VAL",15.19385,15.4952159090908
"1174",38,46486,"89_W_3",1526.5,7.449,14.173,14.173,"NOR",13.74285,14.0942500000001
"1175",39,46486,"89_W_3",2067.4,9.586,24.539,24.539,"GLU",24.10885,24.3096420454538
"1176",40,46486,"89_W_3",2174,1.804,4.36,4.36,"PHE",3.92985,3.61250568181768
"1177",41,46487,"89_W_3",1279.7,14.714,24.293,24.293,"ALA",23.86285,23.4482170454545
"1178",42,46487,"89_W_3",1400.9,10.278,15.536,15.536,"VAL",15.10585,15.383190340909
"1179",43,46487,"89_W_3",1527,4.391,16.609,16.609,"NOR",16.17885,16.5594125000001
"1180",44,46487,"89_W_3",2068.1,9.369,24.321,24.321,"GLU",23.89085,24.0411673295449
